trip_id,service_date,route_id,origin_stop_id,scheduled_departure,observed_departure,destination_stop_id,scheduled_arrival,observed_arrival,scheduled_departure_sec,observed_departure_sec,scheduled_arrival_sec,observed_arrival_sec,scheduled_travel_min,observed_travel_min,arrival_delay_min,departure_delay_min,travel_time_delta_min,source_month,service_day_of_week,service_day_offset,calendar_date,calendar_day_of_week,calendar_year_month,scheduled_clock_hour,time_period,is_morning_peak,is_evening_peak,schedule_lateness_min,route_baseline_delay_min,route_baseline_sample_size,baseline_reliable_flag,excess_late_tax_min,late_trip_flag,severe_delay_flag,calendar_year,calendar_month_number,calendar_month_name,calendar_quarter,route_time_key,segment_trips,segment_late_trip_pct,segment_avg_late_severity_min,segment_late_tax_share_pct,segment_reliability_segment,segment_priority_score,segment_priority_tier,segment_priority_rank,late_trip_label,severe_delay_label,sample_status
BA:1683080:20250630,2025-06-23,BA:Blue-N,901901,23:55:00,23:55:24,901302,24:05:00,24:06:24,86100,86124.0,86700,86784.0,10.0,11.0,1.4,0.4,1.0,2025-06,Monday,0,2025-06-23,Monday,2025-06,23,Evening,0,0,1.4,0.8167,479,1,0.5833,0,0,2025,6,June,Q2,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1682663:20250630,2025-06-24,BA:Yellow-N,901902,24:01:00,24:02:51,901302,24:12:00,24:14:15,86460,86571.0,87120,87255.0,11.0,11.4,2.25,1.85,0.4000000000000003,2025-06,Tuesday,1,2025-06-25,Wednesday,2025-06,0,Overnight,0,0,2.25,1.4833,647,1,0.7667,0,0,2025,6,June,Q2,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1682663:20250630,2025-06-25,BA:Yellow-N,901902,24:01:00,24:03:08,901302,24:12:00,24:14:22,86460,86588.0,87120,87262.0,11.0,11.233333333333333,2.3666666666666667,2.1333333333333333,0.2333333333333325,2025-06,Wednesday,1,2025-06-26,Thursday,2025-06,0,Overnight,0,0,2.3667,1.4833,647,1,0.8833,0,0,2025,6,June,Q2,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1683727:20250630,2025-06-27,BA:Yellow-N,901902,09:15:00,09:16:11,901302,09:26:00,09:27:11,33300,33371.0,33960,34031.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-06,Friday,0,2025-06-27,Friday,2025-06,9,Morning Peak,1,0,1.1833,1.4833,647,1,0.0,0,0,2025,6,June,Q2,BA:Yellow-N | Morning Peak,75,0.0,,0.44,Reliable,30.0,Monitor,10.0,Not Late,Not Severe,Eligible
BA:1683730:20250630,2025-06-27,BA:Yellow-N,901902,10:15:00,10:16:11,901302,10:26:00,10:27:11,36900,36971.0,37560,37631.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-06,Friday,0,2025-06-27,Friday,2025-06,10,Midday,0,0,1.1833,1.4833,647,1,0.0,0,0,2025,6,June,Q2,BA:Yellow-N | Midday,115,0.0,,0.0,Reliable,15.0,Monitor,14.0,Not Late,Not Severe,Eligible
BA:1682663:20250630,2025-06-26,BA:Yellow-N,901902,24:01:00,24:09:25,901302,24:12:00,24:25:07,86460,86965.0,87120,87907.0,11.0,15.7,13.116666666666667,8.416666666666666,4.699999999999999,2025-06,Thursday,1,2025-06-27,Friday,2025-06,0,Overnight,0,0,13.1167,1.4833,647,1,11.6333,1,1,2025,6,June,Q2,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Late,Severe Delay,Eligible
BA:1682663:20250630,2025-06-27,BA:Yellow-N,901902,24:01:00,24:03:28,901302,24:12:00,24:17:18,86460,86608.0,87120,87438.0,11.0,13.833333333333334,5.3,2.466666666666667,2.833333333333334,2025-06,Friday,1,2025-06-28,Saturday,2025-06,0,Overnight,0,0,5.3,1.4833,647,1,3.8167,1,0,2025,6,June,Q2,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Late,Not Severe,Eligible
BA:1683040:20250630,2025-06-30,BA:Blue-N,901901,09:48:00,09:48:48,901302,09:59:00,09:59:48,35280,35328.0,35940,35988.0,11.0,11.0,0.8,0.8,0.0,2025-06,Monday,0,2025-06-30,Monday,2025-06,9,Morning Peak,1,0,0.8,0.8167,479,1,0.0,0,0,2025,6,June,Q2,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1683044:20250630,2025-06-30,BA:Blue-N,901901,11:08:00,11:08:48,901302,11:19:00,11:19:48,40080,40128.0,40740,40788.0,11.0,11.0,0.8,0.8,0.0,2025-06,Monday,0,2025-06-30,Monday,2025-06,11,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,6,June,Q2,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683078:20250728,2025-07-03,BA:Blue-N,901901,22:55:00,22:55:24,901302,23:05:00,23:06:24,82500,82524.0,83100,83184.0,10.0,11.0,1.4,0.4,1.0,2025-07,Thursday,0,2025-07-03,Thursday,2025-07,22,Evening,0,0,1.4,0.8167,479,1,0.5833,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-02,BA:Yellow-N,901902,24:01:00,24:03:12,901302,24:12:00,24:14:42,86460,86592.0,87120,87282.0,11.0,11.5,2.7,2.2,0.5,2025-07,Wednesday,1,2025-07-03,Thursday,2025-07,0,Overnight,0,0,2.7,1.4833,647,1,1.2167,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-08,BA:Yellow-N,901902,24:01:00,24:03:51,901302,24:12:00,24:15:16,86460,86631.0,87120,87316.0,11.0,11.416666666666666,3.2666666666666666,2.85,0.4166666666666661,2025-07,Tuesday,1,2025-07-09,Wednesday,2025-07,0,Overnight,0,0,3.2667,1.4833,647,1,1.7833,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-09,BA:Yellow-N,901902,24:01:00,24:03:20,901302,24:12:00,24:15:05,86460,86600.0,87120,87305.0,11.0,11.75,3.0833333333333335,2.3333333333333335,0.75,2025-07,Wednesday,1,2025-07-10,Thursday,2025-07,0,Overnight,0,0,3.0833,1.4833,647,1,1.6,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1683033:20250728,2025-07-11,BA:Blue-N,901901,07:08:00,07:08:48,901302,07:19:00,07:19:48,25680,25728.0,26340,26388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Friday,0,2025-07-11,Friday,2025-07,7,Morning Peak,1,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1682575:20250728,2025-07-11,BA:Yellow-N,901902,05:07:00,05:07:22,901302,05:15:00,05:16:04,18420,18442.0,18900,18964.0,8.0,8.7,1.0666666666666669,0.3666666666666666,0.6999999999999993,2025-07,Friday,0,2025-07-11,Friday,2025-07,5,Overnight,0,0,1.0667,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1683042:20250728,2025-07-14,BA:Blue-N,901901,10:28:00,10:28:48,901302,10:39:00,10:39:48,37680,37728.0,38340,38388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Monday,0,2025-07-14,Monday,2025-07,10,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683073:20250728,2025-07-15,BA:Blue-N,901901,21:02:00,21:02:48,901302,21:06:00,21:06:48,75720,75768.0,75960,76008.0,4.0,4.0,0.8,0.8,0.0,2025-07,Tuesday,0,2025-07-15,Tuesday,2025-07,21,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1682598:20250728,2025-07-15,BA:Yellow-N,901902,16:55:00,16:56:11,901302,17:06:00,17:07:11,60900,60971.0,61560,61631.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-07,Tuesday,0,2025-07-15,Tuesday,2025-07,16,Evening Peak,0,1,1.1833,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Evening Peak,72,0.0,,0.0,Reliable,15.0,Monitor,13.0,Not Late,Not Severe,Eligible
BA:1682601:20250728,2025-07-15,BA:Yellow-N,901902,17:55:00,17:56:11,901302,18:06:00,18:07:11,64500,64571.0,65160,65231.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-07,Tuesday,0,2025-07-15,Tuesday,2025-07,17,Evening Peak,0,1,1.1833,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Evening Peak,72,0.0,,0.0,Reliable,15.0,Monitor,13.0,Not Late,Not Severe,Eligible
BA:1682605:20250728,2025-07-15,BA:Yellow-N,901902,19:15:00,19:16:11,901302,19:26:00,19:27:11,69300,69371.0,69960,70031.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-07,Tuesday,0,2025-07-15,Tuesday,2025-07,19,Evening,0,0,1.1833,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Evening,50,2.0,24.0,1.84,Critical,67.86,P3 - Reliability Watch,6.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-14,BA:Yellow-N,901902,24:01:00,24:05:13,901302,24:12:00,24:17:11,86460,86713.0,87120,87431.0,11.0,11.966666666666669,5.183333333333334,4.216666666666667,0.9666666666666668,2025-07,Monday,1,2025-07-15,Tuesday,2025-07,0,Overnight,0,0,5.1833,1.4833,647,1,3.7,1,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Late,Not Severe,Eligible
BA:1682581:20250728,2025-07-16,BA:Yellow-N,901902,06:55:00,06:56:11,901302,07:06:00,07:07:11,24900,24971.0,25560,25631.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-07,Wednesday,0,2025-07-16,Wednesday,2025-07,6,Overnight,0,0,1.1833,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-15,BA:Yellow-N,901902,24:01:00,24:04:31,901302,24:12:00,24:15:42,86460,86671.0,87120,87342.0,11.0,11.183333333333334,3.7,3.5166666666666666,0.1833333333333335,2025-07,Tuesday,1,2025-07-16,Wednesday,2025-07,0,Overnight,0,0,3.7,1.4833,647,1,2.2167,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-16,BA:Yellow-N,901902,24:01:00,24:04:22,901302,24:12:00,24:15:20,86460,86662.0,87120,87320.0,11.0,10.966666666666669,3.3333333333333335,3.3666666666666667,-0.0333333333333332,2025-07,Wednesday,1,2025-07-17,Thursday,2025-07,0,Overnight,0,0,3.3333,1.4833,647,1,1.85,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1682583:20250728,2025-07-18,BA:Yellow-N,901902,08:35:00,08:36:11,901302,08:46:00,08:47:11,30900,30971.0,31560,31631.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-07,Friday,0,2025-07-18,Friday,2025-07,8,Morning Peak,1,0,1.1833,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Morning Peak,75,0.0,,0.44,Reliable,30.0,Monitor,10.0,Not Late,Not Severe,Eligible
BA:1683731:20250728,2025-07-18,BA:Yellow-N,901902,10:35:00,10:36:11,901302,10:46:00,10:47:11,38100,38171.0,38760,38831.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-07,Friday,0,2025-07-18,Friday,2025-07,10,Midday,0,0,1.1833,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Midday,115,0.0,,0.0,Reliable,15.0,Monitor,14.0,Not Late,Not Severe,Eligible
BA:1683733:20250728,2025-07-18,BA:Yellow-N,901902,11:15:00,11:16:11,901302,11:26:00,11:27:11,40500,40571.0,41160,41231.0,11.0,11.0,1.1833333333333331,1.1833333333333331,0.0,2025-07,Friday,0,2025-07-18,Friday,2025-07,11,Midday,0,0,1.1833,1.4833,647,1,0.0,0,0,2025,7,July,Q3,BA:Yellow-N | Midday,115,0.0,,0.0,Reliable,15.0,Monitor,14.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-17,BA:Yellow-N,901902,24:01:00,24:08:43,901302,24:12:00,24:20:02,86460,86923.0,87120,87602.0,11.0,11.316666666666666,8.033333333333333,7.716666666666667,0.3166666666666664,2025-07,Thursday,1,2025-07-18,Friday,2025-07,0,Overnight,0,0,8.0333,1.4833,647,1,6.55,1,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-18,BA:Yellow-N,901902,24:01:00,24:04:23,901302,24:12:00,24:15:23,86460,86663.0,87120,87323.0,11.0,11.0,3.3833333333333333,3.3833333333333333,0.0,2025-07,Friday,1,2025-07-19,Saturday,2025-07,0,Overnight,0,0,3.3833,1.4833,647,1,1.9,0,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1683050:20250728,2025-07-21,BA:Blue-N,901901,13:48:00,13:48:48,901302,13:59:00,13:59:48,49680,49728.0,50340,50388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Monday,0,2025-07-21,Monday,2025-07,13,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-21,BA:Yellow-N,901902,24:01:00,24:07:26,901302,24:12:00,24:18:47,86460,86846.0,87120,87527.0,11.0,11.35,6.783333333333333,6.433333333333334,0.3499999999999996,2025-07,Monday,1,2025-07-22,Tuesday,2025-07,0,Overnight,0,0,6.7833,1.4833,647,1,5.3,1,0,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Late,Not Severe,Eligible
BA:1683070:20250728,2025-07-23,BA:Blue-N,901901,12:48:00,12:48:48,901302,12:59:00,12:59:48,46080,46128.0,46740,46788.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,12,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683049:20250728,2025-07-23,BA:Blue-N,901901,13:28:00,13:28:48,901302,13:39:00,13:39:48,48480,48528.0,49140,49188.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,13,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683050:20250728,2025-07-23,BA:Blue-N,901901,13:48:00,13:48:48,901302,13:59:00,13:59:48,49680,49728.0,50340,50388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,13,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683051:20250728,2025-07-23,BA:Blue-N,901901,14:08:00,14:08:48,901302,14:19:00,14:19:48,50880,50928.0,51540,51588.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,14,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683053:20250728,2025-07-23,BA:Blue-N,901901,15:08:00,15:08:48,901302,15:19:00,15:19:48,54480,54528.0,55140,55188.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,15,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683054:20250728,2025-07-23,BA:Blue-N,901901,15:28:00,15:28:48,901302,15:39:00,15:39:48,55680,55728.0,56340,56388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,15,Midday,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1683056:20250728,2025-07-23,BA:Blue-N,901901,16:08:00,16:08:48,901302,16:19:00,16:19:48,58080,58128.0,58740,58788.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,16,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683057:20250728,2025-07-23,BA:Blue-N,901901,16:28:00,16:28:48,901302,16:39:00,16:39:48,59280,59328.0,59940,59988.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,16,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683058:20250728,2025-07-23,BA:Blue-N,901901,16:48:00,16:48:48,901302,16:59:00,16:59:48,60480,60528.0,61140,61188.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,16,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683059:20250728,2025-07-23,BA:Blue-N,901901,17:08:00,17:08:48,901302,17:19:00,17:19:48,61680,61728.0,62340,62388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,17,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683060:20250728,2025-07-23,BA:Blue-N,901901,17:28:00,17:28:48,901302,17:39:00,17:39:48,62880,62928.0,63540,63588.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,17,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683061:20250728,2025-07-23,BA:Blue-N,901901,17:48:00,17:48:48,901302,17:59:00,17:59:48,64080,64128.0,64740,64788.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,17,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683062:20250728,2025-07-23,BA:Blue-N,901901,18:08:00,18:08:48,901302,18:19:00,18:19:48,65280,65328.0,65940,65988.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,18,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683063:20250728,2025-07-23,BA:Blue-N,901901,18:28:00,18:28:48,901302,18:39:00,18:39:48,66480,66528.0,67140,67188.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,18,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683064:20250728,2025-07-23,BA:Blue-N,901901,18:48:00,18:48:48,901302,18:59:00,18:59:48,67680,67728.0,68340,68388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,18,Evening Peak,0,1,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1683065:20250728,2025-07-23,BA:Blue-N,901901,19:08:00,19:08:48,901302,19:19:00,19:19:48,68880,68928.0,69540,69588.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,19,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1683066:20250728,2025-07-23,BA:Blue-N,901901,19:28:00,19:28:48,901302,19:39:00,19:39:48,70080,70128.0,70740,70788.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,19,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1683067:20250728,2025-07-23,BA:Blue-N,901901,19:55:00,19:55:48,901302,20:06:00,20:06:48,71700,71748.0,72360,72408.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,19,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1683068:20250728,2025-07-23,BA:Blue-N,901901,20:15:00,20:15:48,901302,20:26:00,20:26:48,72900,72948.0,73560,73608.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,20,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1683069:20250728,2025-07-23,BA:Blue-N,901901,20:35:00,20:35:48,901302,20:46:00,20:46:48,74100,74148.0,74760,74808.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,20,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1683073:20250728,2025-07-23,BA:Blue-N,901901,20:55:00,20:55:48,901302,21:06:00,21:06:48,75300,75348.0,75960,76008.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,20,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1683083:20250728,2025-07-23,BA:Blue-N,901901,21:15:00,21:15:48,901302,21:26:00,21:26:48,76500,76548.0,77160,77208.0,11.0,11.0,0.8,0.8,0.0,2025-07,Wednesday,0,2025-07-23,Wednesday,2025-07,21,Evening,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1682663:20250728,2025-07-22,BA:Yellow-N,901902,24:01:00,24:14:05,901302,24:12:00,24:24:35,86460,87245.0,87120,87875.0,11.0,10.5,12.583333333333334,13.083333333333334,-0.5,2025-07,Tuesday,1,2025-07-23,Wednesday,2025-07,0,Overnight,0,0,12.5833,1.4833,647,1,11.1,1,1,2025,7,July,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Late,Severe Delay,Eligible
BA:1683082:20250728,2025-07-24,BA:Blue-N,901901,05:28:00,05:28:48,901302,05:39:00,05:39:48,19680,19728.0,20340,20388.0,11.0,11.0,0.8,0.8,0.0,2025-07,Thursday,0,2025-07-24,Thursday,2025-07,5,Overnight,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Overnight,64,0.0,,0.11,Reliable,23.57,Monitor,12.0,Not Late,Not Severe,Eligible
BA:1683028:20250728,2025-07-24,BA:Blue-N,901901,05:48:00,05:48:48,901302,05:59:00,05:59:48,20880,20928.0,21540,21588.0,11.0,11.0,0.8,0.8,0.0,2025-07,Thursday,0,2025-07-24,Thursday,2025-07,5,Overnight,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Overnight,64,0.0,,0.11,Reliable,23.57,Monitor,12.0,Not Late,Not Severe,Eligible
BA:1683030:20250728,2025-07-24,BA:Blue-N,901901,06:28:00,06:28:48,901302,06:39:00,06:39:48,23280,23328.0,23940,23988.0,11.0,11.0,0.8,0.8,0.0,2025-07,Thursday,0,2025-07-24,Thursday,2025-07,6,Overnight,0,0,0.8,0.8167,479,1,0.0,0,0,2025,7,July,Q3,BA:Blue-N | Overnight,64,0.0,,0.11,Reliable,23.57,Monitor,12.0,Not Late,Not Severe,Eligible
